business_id,business_name,business_url,location,is_business_closed,year_established,overall_rating,num_reviews,menu_url,menu_items_scraped_flag,price_range,phone_number,num_reviews_5_stars,num_reviews_4_stars,num_reviews_3_stars,num_reviews_2_stars,num_reviews_1_star,address_line1,city,region_code,postal_code,country_code,categories,top_food_items,monthly_ratings_by_year
cs1qJvnWUg_f8g020z_3PQ,Pizzeria Bianco,/biz/pizzeria-bianco-phoenix-3,"Phoenix, AZ",0,,4,741,,0,$11-30,(602) 368-3273,338,153,103,82,65,4743 N 20th St,Phoenix,AZ,85016,US,"{Italian,Pizza,Tapas/Small Plates}","{sonny boy pizza,margherita pizza,pappardelle,rosa pizza,biancoverde pizza,wiseguy pizza,lasagna}","{""2016"": [[0, 3.5], [1, 3.5], [2, 4], [3, 3.5], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4.5], [11, 4]], ""2017"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 4], [5, 4], [6, 3.5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 3.5]], ""2018"": [[0, 3.5], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 4], [7, 4], [8, 4.5], [9, 3.5], [10, 4], [11, 4]], ""2019"": [[0, 3.5], [1, 5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4.5], [11, 4]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 3.5], [7, 4.5], [8, 4], [9, 3]]}"
wN2zNgEK-QizEA_NKAHj6Q,RA Sushi Bar Restaurant,/biz/ra-sushi-bar-restaurant-phoenix,"Phoenix, AZ",0,,3,395,,0,$11-30,(480) 940-1111,89,89,73,80,64,4921 E Ray Rd,Phoenix,AZ,85044,US,"{Japanese,Sushi Bars}","{viva las vegas roll,shrimp tempura,spicy tuna roll,crunchy calamari roll,california roll,bento box,rainbow roll,crazy monkey rolls,scallop dynamite roll,tootsie maki roll}","{""2016"": [[0, 2.5], [1, 2], [2, 3], [3, 3.5], [4, 4], [5, 4.5], [6, 3.5], [7, 2.5], [8, 2.5], [9, 3.5], [10, 3.5], [11, 3]], ""2017"": [[0, 2.5], [1, 2.5], [2, 3], [3, 2], [4, 2], [5, 2.5], [6, 3], [7, 2.5], [8, 3], [9, 3], [10, 3.5], [11, 3.5]], ""2018"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3], [5, 3], [6, 3], [7, 3.5], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2019"": [[0, 3.5], [1, 3], [2, 2.5], [3, 2.5], [4, 4], [5, 4], [6, 3.5], [7, 3.5], [8, 4], [9, 3.5], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3], [2, 3], [3, 2.5], [4, 3], [5, 2.5], [6, 2.5], [7, 2.5], [8, 3], [9, 2.5]]}"
3wGsvZj5-_YtM-4D4JndDQ,Sunny’s Diner,/biz/sunnys-diner-tempe,"Phoenix, AZ",0,2012,4,367,,0,$11-30,(480) 966-2761,184,69,32,31,51,1825 E University Dr,Tempe,AZ,85281,US,"{American (Traditional),Greek,Breakfast & Brunch}","{chicken fried steak,country breakfast,eggs benedict,irish benedict,huevos rancheros}","{""2016"": [[0, 4.5], [1, 4.5], [2, 4], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3], [7, 3.5], [8, 3.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2017"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 3.5], [7, 4], [8, 4], [9, 4], [10, 3.5], [11, 4.5]], ""2018"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4], [8, 4.5], [9, 4], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4], [1, 3.5], [2, 4], [3, 4.5], [4, 5], [5, 5], [6, 4.5], [7, 3.5], [8, 3.5], [9, 4], [10, 3], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 4.5], [7, 4], [8, 3.5], [9, 3.5]]}"
Sy75QB18Sv-xNp8FoA8KvQ,Geisha A Go Go,/biz/geisha-a-go-go-scottsdale-3,"Phoenix, AZ",0,,3.5,676,,0,$11-30,(480) 699-0055,178,224,87,66,121,7150 E 6th Ave,Scottsdale,AZ,85251,US,"{Sushi Bars,Karaoke,Japanese}","{gyoza,chicken gyoza,sashimi,shrimp tempura,chicken lettuce wraps,teriyaki ribs,spicy tuna,dragon roll,salmon special,sake bombers}","{""2016"": [[0, 3.5], [1, 3], [2, 2.5], [3, 3.5], [4, 4], [5, 3], [6, 3.5], [7, 3], [8, 3], [9, 3], [10, 3.5], [11, 4]], ""2017"": [[0, 4.5], [1, 3], [2, 2], [3, 2.5], [4, 2.5], [5, 2], [6, 2], [7, 2], [8, 2.5], [9, 3], [10, 3.5], [11, 3]], ""2018"": [[0, 4], [1, 4.5], [2, 4], [3, 3], [4, 3.5], [5, 3.5], [6, 4], [7, 4], [8, 4], [9, 3.5], [10, 3.5], [11, 4]], ""2019"": [[0, 4], [1, 4.5], [2, 3.5], [3, 2], [4, 3], [5, 3.5], [6, 4], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3], [1, 3.5], [2, 4], [3, 4], [4, 3.5], [5, 3.5], [6, 4], [7, 3.5], [8, 4], [9, 3.5]]}"
4LPrdCK0L7GFF6vLP5cGTw,Tokyo Joe’s,/biz/tokyo-joes-phoenix,"Phoenix, AZ",0,,3.5,177,,0,Under $10,(602) 956-2139,65,42,19,25,26,2131 E Camelback Rd,Phoenix,AZ,85016,US,"{Asian Fusion,Sushi Bars,Poke}","{poke bowl,bento box,spring rolls,yakitori bowl,mahi mahi bowl,traditional oyako bowl}","{""2016"": [[0, 3], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 3.5], [8, 4], [9, 3.5], [10, 3.5], [11, 3]], ""2017"": [[0, 3], [1, 3.5], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3.5], [7, 3.5], [8, 3], [9, 4], [10, 3.5], [11, 3.5]], ""2018"": [[0, 4], [1, 4], [2, 4], [3, 3.5], [4, 3.5], [5, 3], [6, 3], [7, 3.5], [8, 4], [9, 4], [10, 4], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5]]}"
W9NUdpRX7gLXHLM2-NeKeA,SakeBomber Sushi & Grill,/biz/sakebomber-sushi-and-grill-tempe,"Phoenix, AZ",0,2007,4,342,,0,$11-30,(480) 557-9416,146,94,43,27,32,1705 E Broadway Rd,Tempe,AZ,85282,US,"{Sushi Bars,Japanese,Cocktail Bars}","{las vegas roll,spicy tuna roll,california roll,tootsie roll,white castle roll,volcano roll,lollipop roll,playgirl roll,juicy roll,shrimp tempura roll}","{""2016"": [[0, 3.5], [1, 4], [2, 3.5], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 4], [10, 4], [11, 4]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4], [5, 4], [6, 3.5], [7, 3.5], [8, 3.5], [9, 4], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4], [8, 4], [9, 4], [10, 4.5], [11, 4]], ""2020"": [[0, 3.5], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4]]}"
XcWlBj5oQgzKhR7Cxovj3w,Zinc Brasserie,/biz/zinc-brasserie-phoenix,"Phoenix, AZ",0,,3,373,,0,$11-30,,87,94,56,54,82,3400 E Sky Harbor Blvd,Phoenix,AZ,85034,US,{French},"{grilled chicken paillard,flat iron steak salad,french onion soup,french toast,zinc burger,red wine short ribs,zinc omelette,pork belly sandwich,beignets,zinc croissant}","{""2016"": [[0, 2.5], [1, 2.5], [2, 3], [3, 2], [4, 2], [5, 2.5], [6, 3], [7, 3], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3.5]], ""2017"": [[0, 3], [1, 3], [2, 3.5], [3, 4], [4, 3.5], [5, 3], [6, 3.5], [7, 3.5], [8, 3], [9, 3.5], [10, 3], [11, 3.5]], ""2018"": [[0, 3.5], [1, 4], [2, 3], [3, 2], [4, 3], [5, 3.5], [6, 3.5], [7, 3], [8, 3], [9, 2], [10, 2.5], [11, 3.5]], ""2019"": [[0, 3.5], [1, 2.5], [2, 2.5], [3, 3], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3], [8, 2.5], [9, 3], [10, 3], [11, 3]], ""2020"": [[0, 3], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 3]]}"
EVbEdWYLE9GDpVG97MGw-w,Macayo’s Depot Cantina,/biz/macayos-depot-cantina-tempe-2,"Phoenix, AZ",1,,3,407,,0,$11-30,(480) 966-6677,105,86,81,66,69,300 S Ash Ave,Tempe,AZ,85281,US,{Mexican},{},"{""2016"": [[0, 3.5], [1, 3], [2, 3], [3, 2.5], [4, 3.5], [5, 4], [6, 4], [7, 4], [8, 3.5], [9, 4], [10, 3], [11, 3.5]], ""2017"": [[0, 3], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 4], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3]], ""2018"": [[0, 3.5], [1, 4], [2, 3.5], [3, 3.5], [4, 3], [5, 2.5], [6, 3], [7, 3.5], [8, 4], [9, 3.5], [10, 3], [11, 3]], ""2019"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 4], [4, 2.5], [5, 3], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3], [10, 3], [11, 3]], ""2020"": [[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3]]}"
2c9Vptks_vowLgVUMnCgjw,Dierks Bentley’s Whiskey Row,/biz/dierks-bentleys-whiskey-row-scottsdale,"Phoenix, AZ",0,,3.5,541,,0,$11-30,(480) 945-4200,181,124,65,63,108,4420 N Saddlebag Trl,Scottsdale,AZ,85251,US,"{American (New),Gastropubs,Sports Bars}","{fried chicken sliders,mac n cheese burger,whiskey burger,buffalo chicken sandwich}","{""2016"": [[0, 3.5], [1, 3], [2, 2], [3, 4], [4, 3.5], [5, 4], [6, 4], [7, 4], [8, 3], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 3], [1, 3.5], [2, 3.5], [3, 4.5], [4, 3], [5, 2.5], [6, 2], [7, 3], [8, 4], [9, 3], [10, 2.5], [11, 3]], ""2018"": [[0, 3.5], [1, 3.5], [2, 3], [3, 2.5], [4, 2.5], [5, 2.5], [6, 3.5], [7, 4.5], [8, 4], [9, 3.5], [10, 4], [11, 3.5]], ""2019"": [[0, 3], [1, 3], [2, 2.5], [3, 2], [4, 3], [5, 3], [6, 3], [7, 2.5], [8, 3.5], [9, 4], [10, 3], [11, 2.5]], ""2020"": [[0, 3], [1, 2.5], [2, 2.5], [3, 2.5], [4, 2.5], [5, 2.5], [6, 2.5], [7, 2.5], [8, 2], [9, 2.5]]}"
ZhjU0FkCIaG43F83TwSN8w,Dave & Buster’s,/biz/dave-and-busters-tempe,"Phoenix, AZ",0,,3,458,,0,$11-30,(480) 281-8456,99,124,89,58,88,2000 E Rio Salado Pkwy,Tempe,AZ,85281,US,"{Bars,Arcades,American (Traditional)}",{},"{""2016"": [[0, 2.5], [1, 3], [2, 2.5], [3, 2.5], [4, 3.5], [5, 2.5], [6, 2.5], [7, 2.5], [8, 2.5], [9, 2.5], [10, 3.5], [11, 3]], ""2017"": [[0, 3], [1, 3], [2, 3], [3, 2.5], [4, 2.5], [5, 2.5], [6, 3], [7, 3], [8, 2.5], [9, 3.5], [10, 4], [11, 3]], ""2018"": [[0, 2.5], [1, 2.5], [2, 2.5], [3, 3], [4, 3.5], [5, 3.5], [6, 4], [7, 3.5], [8, 3], [9, 3], [10, 3], [11, 3]], ""2019"": [[0, 2.5], [1, 2.5], [2, 3], [3, 4], [4, 3], [5, 3], [6, 3.5], [7, 3.5], [8, 2.5], [9, 4], [10, 4], [11, 3.5]], ""2020"": [[0, 3], [1, 3.5], [2, 3], [3, 3], [4, 3], [5, 3], [6, 2.5], [7, 2.5], [8, 2.5], [9, 2.5]]}"
Vw9u6qar1I2QlkQOV6KNVA,Siam Thai Cusine,/biz/siam-thai-cusine-glendale,"Phoenix, AZ",0,,4.5,352,,0,$11-30,(623) 931-2102,213,84,32,13,10,5008 W Northern Ave,Glendale,AZ,85301,US,{Thai},"{pad thai,green curry,red curry,yellow curry,papaya salad,tom yum soup,pineapple fried rice,pineapple curry,beef broccoli silver noodles,fried banana}","{""2016"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4.5], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 4.5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4], [1, 4], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3.5], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 5]]}"
VbqtbvvtNOe-YKA61-fSNA,Brenda’s Inferno,/biz/brendas-inferno-phoenix-2,"Phoenix, AZ",0,1997,4,351,,0,$11-30,(602) 287-0700,142,106,50,28,25,1904 E Camelback Rd,Phoenix,AZ,85016,US,"{American (Traditional),Sports Bars,American (New)}","{armadillo grill,armadillo gold,smothered chicken,buffalo chicken sandwich,chicken and brie sandwich,beef stroganoff,virginia,ahi tuna salads,seared tuna salad,gold wings}","{""2016"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 4], [4, 4.5], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4.5], [10, 4.5], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 3.5], [3, 3], [4, 2.5], [5, 2.5], [6, 3], [7, 4], [8, 3.5], [9, 4], [10, 4], [11, 4]], ""2018"": [[0, 4], [1, 4.5], [2, 4], [3, 3], [4, 3], [5, 3], [6, 3.5], [7, 3.5], [8, 3.5], [9, 4], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4], [4, 4], [5, 4.5], [6, 4.5], [7, 4], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 3.5], [7, 3], [8, 3], [9, 2.5]]}"
yUh85ZlAq_zZ9-rRlvCgcA,Sacks Sandwiches - Phoenix,/biz/sacks-sandwiches-phoenix-phoenix,"Phoenix, AZ",0,1990,4,131,,0,Under $10,(602) 604-9661,57,40,14,15,5,231 W Thomas Rd,Phoenix,AZ,85013,US,{Sandwiches},"{sacks symphony,sacks art deco,sacks van gogh,oriental noodle,sacks jazz}","{""2016"": [[0, 4.5], [1, 4.5], [2, 5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 4]], ""2018"": [[0, 4], [1, 4], [2, 3.5], [3, 3.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2019"": [[0, 3.5], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 3.5], [8, 3.5], [9, 4], [10, 4.5], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4]]}"
FFpobLkaQkoZAv6xIKI25g,Dos Gordos,/biz/dos-gordos-phoenix,"Phoenix, AZ",0,,4.5,61,,0,$11-30,(602) 341-6976,43,9,5,3,1,3552 W Baseline Rd,Phoenix,AZ,85339,US,{Latin American},"{chicken enchiladas,chicken fajitas,beef saltado,carne asada,gordos pork plate,chicken tostada salad,creamy spicy chicken,green pork chimi,menudo,green chili}","{""2019"": [[2, 4.5], [3, 4], [4, 4], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
peH054eonSBTLLC5aFOQ0g,Chompie’s,/biz/chompies-scottsdale-4,"Phoenix, AZ",0,1979,3.5,614,,0,$11-30,(480) 860-0475,197,151,85,79,102,9301 E Shea Blvd,Scottsdale,AZ,85260,US,"{Delis,Bagels,Breakfast & Brunch}","{new york egg salad sandwiches,hot pastrami sandwiches,original jewish sliders,mark's monte cristo sandwiches,chopped liver,hot corned beef sandwiches}","{""2016"": [[0, 3], [1, 2.5], [2, 4], [3, 3.5], [4, 4], [5, 3], [6, 3], [7, 3.5], [8, 3.5], [9, 3], [10, 3], [11, 3.5]], ""2017"": [[0, 3.5], [1, 4], [2, 4], [3, 3.5], [4, 3], [5, 3], [6, 4], [7, 4.5], [8, 4.5], [9, 4], [10, 3], [11, 2.5]], ""2018"": [[0, 3.5], [1, 3], [2, 2.5], [3, 3.5], [4, 4], [5, 3.5], [6, 3.5], [7, 4.5], [8, 4.5], [9, 3.5], [10, 3], [11, 3.5]], ""2019"": [[0, 3], [1, 4], [2, 3.5], [3, 3.5], [4, 3], [5, 5], [6, 5], [7, 4], [8, 4], [9, 3], [10, 2.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4], [2, 4], [3, 3.5], [4, 3], [5, 3.5], [6, 4.5], [7, 3.5], [8, 4], [9, 4.5]]}"
QS3QxI7u5PRdtbGgI0-UsA,Sakana Sushi & Grill,/biz/sakana-sushi-and-grill-scottsdale,"Phoenix, AZ",0,1993,4,389,,0,$11-30,(480) 609-3850,175,124,35,29,26,6989 N Hayden Rd,Scottsdale,AZ,85250,US,"{Japanese,Sushi Bars,Seafood}","{california roll,spicy tuna roll,las vegas roll,salmon sashimi,shrimp tempura,soft shell crab roll,crazy roller coaster roll,crunchy eel roll,spring rolls,white tuna}","{""2016"": [[0, 3.5], [1, 4], [2, 4.5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2017"": [[0, 3.5], [1, 4.5], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 4], [7, 3.5], [8, 4], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4], [2, 4], [3, 3.5], [4, 3.5], [5, 3.5], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 3.5]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 3.5], [6, 3.5], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
gZGsReG0VeX4uKViHTB9EQ,Don Ruben’s,/biz/don-rubens-glendale,"Phoenix, AZ",0,,4,361,,0,$11-30,(602) 866-2900,223,64,28,20,26,4323 W Cactus Rd,Glendale,AZ,85304,US,{Mexican},"{cheese crisp,cheese enchiladas,shredded beef,blake tacos,chicken tortilla soup,pork carnitas plate,shrimp enchiladas,chile relleno,spinach enchiladas,tortilla chips}","{""2016"": [[0, 4.5], [1, 5], [2, 5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 3.5], [10, 4], [11, 4]], ""2017"": [[0, 4.5], [1, 5], [2, 5], [3, 5], [4, 4], [5, 4.5], [6, 4], [7, 3.5], [8, 4.5], [9, 4], [10, 3.5], [11, 4.5]], ""2018"": [[0, 4], [1, 4], [2, 4.5], [3, 3.5], [4, 4], [5, 4.5], [6, 4], [7, 4], [8, 3.5], [9, 3.5], [10, 4], [11, 5]], ""2019"": [[0, 4], [1, 4], [2, 4.5], [3, 5], [4, 4.5], [5, 4.5], [6, 4], [7, 3.5], [8, 3.5], [9, 3], [10, 3], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4], [8, 4.5], [9, 4.5]]}"
_GLjUkVPjRmu6ASmQZbmyg,White Castle,/biz/white-castle-scottsdale-2,"Phoenix, AZ",0,,2.5,423,,0,Under $10,(480) 291-5700,77,46,61,83,156,9310 East Vía De Ventura,Scottsdale,AZ,85258,US,"{Burgers,Juice Bars & Smoothies,Fast Food}","{fish slider,cheese sliders,original sliders,new slider,chicken and waffle sandwich,impossible slider,chicken sliders,breakfast slider,impossible burger}","{""2019"": [[9, 3.5], [10, 3], [11, 2.5]], ""2020"": [[0, 2], [1, 2], [2, 3], [3, 2], [4, 2], [5, 2.5], [6, 1.5], [7, 2.5], [8, 3], [9, 3]]}"
hTsZSiftorNUFb1VaHCHHg,Nook Kitchen,/biz/nook-kitchen-phoenix,"Phoenix, AZ",0,2013,4.5,470,,0,$31-60,(602) 296-5655,295,105,35,21,14,4231 E Indian School Rd,Phoenix,AZ,85018,US,"{Italian,American (New),Pizza}","{chicken marsala,chicken chopped salad,short rib bruschetta,beer braised pork butt bruschetta,pork chop,porco e funghi pizza,arugula salad,diavolo pizza,charcuterie,caprese bruschetta}","{""2016"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 5], [7, 5], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2017"": [[0, 3.5], [1, 4], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 3.5], [8, 4], [9, 4], [10, 4], [11, 3.5]], ""2018"": [[0, 3], [1, 3], [2, 3], [3, 3.5], [4, 4], [5, 4.5], [6, 4.5], [7, 4.5], [8, 5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5]]}"
6nbmlMVmbifIjrEEbCaA6w,Old Town Sarajevo,/biz/old-town-sarajevo-phoenix,"Phoenix, AZ",0,,4.5,345,,0,Under $10,(602) 680-7726,214,89,14,8,20,3411 W Northern Ave,Phoenix,AZ,85051,US,{Modern European},"{bosnian sausage sandwich,cevapi bosnian sausages,cabbage rolls,stuffed cabbage,spinach pita,baklava,cheese pita,caffe sarajevo,lepinja,earl soup}","{""2016"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 4.5], [3, 4], [4, 4.5], [5, 4], [6, 4.5], [7, 4.5], [8, 4], [9, 4.5], [10, 5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4], [2, 4], [3, 4.5], [4, 5], [5, 4.5], [6, 4.5], [7, 4], [8, 3.5], [9, 3], [10, 4], [11, 4]], ""2019"": [[0, 4], [1, 4], [2, 3.5], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
IsoLzudHC50oJLiEWpwV-w,Chelsea’s Kitchen,/biz/chelseas-kitchen-phoenix,"Phoenix, AZ",0,2005,4,1627,,0,$11-30,(602) 957-2555,864,468,156,79,60,5040 N 40th St,Phoenix,AZ,85018,US,{American (New)},"{short rib tacos,deviled eggs,brussel sprout salad,prime rib,kale salad,baby back ribs tacos,fried chicken,surf and turf tacos,howie burger,tuna tartare}","{""2016"": [[0, 4], [1, 4.5], [2, 5], [3, 4.5], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4], [11, 4.5]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4], [4, 4.5], [5, 4.5], [6, 4], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4], [4, 4.5], [5, 5], [6, 5], [7, 5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 5]], ""2019"": [[0, 4], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 4], [7, 4], [8, 4], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 5], [3, 4.5], [4, 3.5], [5, 3.5], [6, 5], [7, 4.5], [8, 4.5], [9, 3.5]]}"
0obhg2Jv22z6Mkvl3zGaiQ,Nino’s Greek Cafe,/biz/ninos-greek-cafe-phoenix-2,"Phoenix, AZ",0,,4.5,269,,0,$11-30,(602) 265-1466,186,52,7,10,14,3102 N 16th St,Phoenix,AZ,85016,US,"{Greek,Salad,Burgers}","{greek salad,gyro platter,tzatziki,gyro pita}","{""2016"": [[0, 4.5], [1, 4.5], [2, 5], [3, 4.5], [4, 4.5], [5, 5], [6, 4.5], [7, 5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4]], ""2017"": [[0, 4.5], [1, 5], [2, 4.5], [3, 4], [4, 3.5], [5, 3.5], [6, 4.5], [7, 4], [8, 3.5], [9, 4], [10, 4], [11, 4.5]], ""2018"": [[0, 5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 4.5], [5, 4], [6, 4.5], [7, 4.5], [8, 4], [9, 4.5], [10, 4.5], [11, 5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 5], [7, 4.5], [8, 4], [9, 4]]}"
